e,scale_analytic_magnified,scale_galsim_magnified,scale_wh_magnified,scale_analytic,scale_galsim,scale_wh
0.4825628140703518,1.2758668841259853,1.2759826213972865,1.2927917751292721,1.117482510526344,1.117367996709301,1.1323063686608024
0.48743718592964824,1.2837474803758842,1.2836992989014215,1.3012707111150577,1.1209144536360247,1.120947674290118,1.1362150037131997
0.49231155778894475,1.291834947145871,1.291873675781868,1.3099669513436516,1.1244377529907537,1.124279818559566,1.14022019493693
0.4971859296482412,1.3001359192508926,1.3000364749280195,1.3188865678139485,1.1280551599592434,1.1281844824836689,1.1443240481200483
0.5020603015075377,1.308657299038665,1.3086725958143743,1.3280358634293177,1.1317695153393588,1.1317869377281224,1.1485287298751223
0.5069346733668342,1.3174062675302094,1.3173819293931772,1.3374213835625635,1.1355837512522842,1.1355639927679548,1.152836470558365
0.5118090452261307,1.3263902960009015,1.3263573096918468,1.347049928317504,1.1395008929651902,1.1394919097063387,1.1572495673516656
0.5166834170854272,1.3356171580220717,1.3355513941014823,1.3569285655360135,1.1435240606329882,1.1434888292351337,1.1617703875177352
0.5215577889447236,1.3450949419860836,1.344970604657001,1.3670646446033219,1.1476564709505859,1.1477436397570047,1.1664013718393698
0.5264321608040201,1.3548320641414793,1.354755285772159,1.3774658111087625,1.151901438708282,1.151953267558314,1.1711450382546904
0.5313065326633166,1.3648372821692116,1.364799488184699,1.388140022423894,1.1562623782447203,1.1564001244050024,1.1760039857011593
0.5361809045226131,1.3751197093364764,1.3753344162579908,1.399095564265168,1.160742804794158,1.1607757996290373,1.1809808981821845
0.5410552763819095,1.385688829271244,1.385764256814249,1.4103410683140127,1.1653463357278648,1.1651739593320616,1.1860785490712362
0.545929648241206,1.396554511408552,1.3967061655417592,1.4218855309734844,1.1700766916933,1.169960509006509,1.191299805669611
0.5508040201005026,1.4077270271690714,1.4077113213463783,1.433738333347506,1.1749376976594348,1.174830869158267,1.1966476340352847
0.5556783919597991,1.4192170669416677,1.419123846571965,1.4459092625362988,1.1799332838822807,1.179990367609422,1.20212510410177
0.5605527638190955,1.4310357579547863,1.4310006388206025,1.4584085343498994,1.1850674868114421,1.185095538313975,1.2077353951074368
0.565427135678392,1.4431946831367624,1.4431572979740341,1.4712468175508366,1.1903444499664124,1.1902131964553975,1.2134818013575142
0.5703015075376885,1.4557059010827496,1.455640857378869,1.4844352597471138,1.1957684248203815,1.195758034734519,1.2193677383428683
0.575175879396985,1.468581967266098,1.468490144573985,1.4979855150677872,1.2013437717396578,1.201405799810826,1.2253967492417355
0.5800502512562814,1.4818359566547972,1.4818523284102414,1.511909773765721,1.2070749610382605,1.2070303688436537,1.2315725118328769
